,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,locale
DP02_0086E+Estimate!!PLACE OF BIRTH!!Total population,0.27365775518612817,0.27274196958664965,0.4717210256223442,0.46018180078924015,0.5981584285267264,0.5980831745382492,0.28374449418646613,0.29202901733767106,0.05053230940405818,0.2426042714773432,0.25039692645134787,-0.006714748848457089,0.2768883581862195,0.28398436791002357,0.004940526542231416,0.4399985365204617,0.37096517762908165,0.48439202223479266,0.5927461058792989,0.4900971768341741,0.5673515697869959,-0.16687705551164583,-0.10853254499766563,-0.1539095531111135,-0.12389233184607577,0.042867732710345684,0.12296325338181202,0.14610063455120828,0.251058487018895,-0.11433341969028872,-0.16687705551164586,-0.11433341969028869,-0.13208717276586446,-0.08860805527614095,-0.13208717276586462,hb
DP02_0087E+Estimate!!PLACE OF BIRTH!!Total population!!Native,0.22987561052591685,0.22900148863653594,0.46999926425807614,0.4580924876610321,0.6168492450915495,0.6151887270750558,0.24567815293361175,0.2533369936272969,0.02712049237012348,0.1987489516997816,0.20621743384021898,-0.025026615522901103,0.23098643465378116,0.2373986099508585,-0.011424652210882647,0.43763491172724583,0.363541294900139,0.48854847832501486,0.6024260723428023,0.5127472380161068,0.5857344408236863,-0.17747206198163404,-0.1177918863110082,-0.15965749598951404,-0.12990866817478683,0.05300148747520237,0.13409320103954384,0.15451856322842514,0.2595535418939582,-0.10905702550024854,-0.17747206198163407,-0.10905702550024844,-0.1594113035220287,-0.14836318308591762,-0.15941130352202887,hb
DP02_0088E+Estimate!!PLACE OF BIRTH!!Total population!!Native!!Born in United States,0.1911204494037545,0.19026935301082756,0.46054723586264273,0.44835962241529,0.5993945481635814,0.5954564914467781,0.2058759907378924,0.21467660541392874,0.008362545803459711,0.16150482697992358,0.17019529535920908,-0.04096269317948822,0.19360699063881273,0.20154163100532083,-0.028813967958909083,0.4200813148026665,0.3639006772751839,0.4810237717479797,0.5934267419448229,0.4967007871594918,0.5632436029392514,-0.192580131529327,-0.13331647670920144,-0.16879783416600241,-0.14360690278870744,0.022824661372179523,0.10987509233475863,0.13319565790453436,0.2403509221964622,-0.128563507463068,-0.1925801315293271,-0.12856350746306802,-0.1992907244880568,-0.18776239461217756,-0.1992907244880569,hb
DP02_0089E+Estimate!!PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence,0.3667727530715844,0.3656635417724131,0.4163310770193352,0.40084566355224366,0.4752243389364436,0.4811066794277472,0.39468363391165745,0.38980199850356884,0.1619451134974133,0.3217806133130528,0.3146315537993678,0.09685488082174504,0.36318851775477856,0.35375705780046734,0.1144237753779805,0.37540551916638193,0.32981208170901655,0.4384993097593617,0.4649319973655219,0.4040758416601953,0.44111677722790615,-0.1269056258602132,-0.07696629771697318,-0.11282509579987944,-0.07034320919074492,0.09014985903523616,0.1427985767305303,0.17222653372867391,0.1969660770723274,0.032671895891685024,-0.12690562586021342,0.0326718958916851,0.054196496590955066,0.005112986402735502,0.05419649659095505,hb
DP02_0090E+Estimate!!PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state,-0.02008476224253293,-0.020475643386272155,0.3654226187400839,0.3600027754710791,0.5376426862514212,0.5250668595982851,-0.0212633488351047,-0.0022360363460728807,-0.13458934097883896,-0.027825521746797133,-0.006902323110039212,-0.15650419271712526,-0.01268795658160997,0.00907710087242959,-0.15251547408672098,0.3374480394914366,0.28793068430835284,0.3781901973984864,0.5378745457106824,0.4352131703354605,0.5106852905204067,-0.19769210979278454,-0.1472115231002792,-0.17176454695782767,-0.17052695739627077,-0.05201104089830258,0.04244914838795231,0.05234430437210465,0.20891673608971031,-0.24254617257185349,-0.19769210979278462,-0.24254617257185385,-0.3810757023833465,-0.3153195636896102,-0.38107570238334654,hb
"DP02_0091E+Estimate!!PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",0.4383092956977954,0.43763620889848687,0.31467734268811604,0.31052275076476293,0.42203455837422954,0.4371259220309234,0.4555176760272732,0.45067919304557724,0.16506728687620933,0.4088186418620095,0.4032326812092695,0.11334045812499269,0.42793762334944,0.41935953958124117,0.13256375643343138,0.35722427042443006,0.1871234259439138,0.31021904325563987,0.35598896436127847,0.3615433854388058,0.4420500071497886,0.018210024016596094,0.05241767084923144,-0.016275813516506185,0.032693205692210243,0.23616095605846857,0.23391551450918469,0.22362533706978033,0.2597584017146677,0.09485410170722604,0.018210024016596084,0.09485410170722612,0.20938217765665051,0.2116257946994266,0.20938217765665065,hb
DP02_0092E+Estimate!!PLACE OF BIRTH!!Total population!!Foreign born,0.2843467426393211,0.28367019962274237,0.27143642211158986,0.2659620109384943,0.2616467815063075,0.26599750457288623,0.27560291448299046,0.28237567707984607,0.09270749245191579,0.26530324077740136,0.2709805033414866,0.043870458121124535,0.2919077907841756,0.2980968790360696,0.045984152317273846,0.2553381707227295,0.23072780097436935,0.2618731716593144,0.28376517517425126,0.1940629885881278,0.24635817713039165,-0.06414968217073404,-0.03498287292178657,-0.07061189385987555,-0.052887609769236885,-0.005516608984702118,0.03373056782992797,0.05335503539302027,0.10817807964881355,-0.08466077769899578,-0.06414968217073413,-0.08466077769899573,0.0031000246370908864,0.11992929389052578,0.003100024637090869,hb
DP02_0093E+Estimate!!U.S. CITIZENSHIP STATUS!!Foreign-born population,0.2843467426393211,0.28367019962274237,0.27143642211158986,0.2659620109384943,0.2616467815063075,0.26599750457288623,0.27560291448299046,0.28237567707984607,0.09270749245191579,0.26530324077740136,0.2709805033414866,0.043870458121124535,0.2919077907841756,0.2980968790360696,0.045984152317273846,0.2553381707227295,0.23072780097436935,0.2618731716593144,0.28376517517425126,0.1940629885881278,0.24635817713039165,-0.06414968217073404,-0.03498287292178657,-0.07061189385987555,-0.052887609769236885,-0.005516608984702118,0.03373056782992797,0.05335503539302027,0.10817807964881355,-0.08466077769899578,-0.06414968217073413,-0.08466077769899573,0.0031000246370908864,0.11992929389052578,0.003100024637090869,hb
DP02_0094E+Estimate!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen,0.11376603415188177,0.1130456569443311,0.3562857322292595,0.3478530595341111,0.3837773661065367,0.3813979423522627,0.10783925088642943,0.11629111502058294,0.05763227803157837,0.09471827416327791,0.102303409142795,0.011927088165722695,0.1268888113914336,0.1374788634427728,0.017052643497299014,0.35692806628097756,0.299065531725487,0.32500642385814427,0.36567598969019716,0.32090620927891467,0.37097203513108123,-0.12706132079217333,-0.07859369265428653,-0.10564330164235772,-0.09369280897592101,-0.03654467167091479,0.011606426699110991,0.05723925903331764,0.17516266095815236,-0.144215633698729,-0.1270613207921735,-0.14421563369872925,-0.13650790797110962,-0.041604949711729726,-0.13650790797110954,hb
DP02_0095E+Estimate!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen,0.3773160210497484,0.3767911527302458,0.14629001978871284,0.14442189916165485,0.10364960441229863,0.1129272570934387,0.36772690943134984,0.37195286924086474,0.10598735193375726,0.3615223458184126,0.36464986170673175,0.06287859433731445,0.37897651482040196,0.38046139974836385,0.062134615059205,0.11871671407640925,0.12763645392262232,0.15738928406943975,0.15599334141846175,0.04561226145508862,0.08929859267765548,0.0026250215475178656,0.009505909369779807,-0.026809020113565143,-0.007436584510519462,0.02227859300617523,0.046090659537721054,0.039445986812107446,0.029107939977129932,-0.020847526283697126,0.0026250215475178452,-0.020847526283697113,0.12368126047034024,0.23737331044264584,0.12368126047034025,hb
DP02_0096E+Estimate!!YEAR OF ENTRY!!Population born outside the United States,0.34951007972164433,0.3487731581827069,0.31179749326975836,0.30615108395106544,0.3412710586222187,0.34938937487756605,0.34661828982631165,0.35103184528196724,0.119626744182102,0.32606762876004963,0.32937557733530753,0.06562755294396175,0.3531649912790284,0.35613409455853445,0.07231274567354842,0.311233956946118,0.24149806172348276,0.302753716528137,0.33933316216480536,0.267805586091558,0.33485144893678137,-0.04657181392581034,-0.012952529772207212,-0.06190156299949743,-0.03321715909062308,0.06689637255420862,0.09825674995976055,0.1111660091340501,0.16684485827734546,-0.046370902528213506,-0.0465718139258104,-0.0463709025282135,0.06383676162125793,0.1590242278505695,0.06383676162125791,hb
DP02_0097E+Estimate!!YEAR OF ENTRY!!Population born outside the United States!!Native,0.4383092956977954,0.43763620889848687,0.31467734268811604,0.31052275076476293,0.42203455837422954,0.4371259220309234,0.4555176760272732,0.45067919304557724,0.16506728687620933,0.4088186418620095,0.4032326812092695,0.11334045812499269,0.42793762334944,0.41935953958124117,0.13256375643343138,0.35722427042443006,0.1871234259439138,0.31021904325563987,0.35598896436127847,0.3615433854388058,0.4420500071497886,0.018210024016596094,0.05241767084923144,-0.016275813516506185,0.032693205692210243,0.23616095605846857,0.23391551450918469,0.22362533706978033,0.2597584017146677,0.09485410170722604,0.018210024016596084,0.09485410170722612,0.20938217765665051,0.2116257946994266,0.20938217765665065,hb
DP02_0098E+Estimate!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later,0.38617446292868624,0.38577322903063604,0.16268967714062085,0.16206392217054352,0.26244090120603736,0.27596347536268767,0.41669771876010336,0.4031448536255446,0.13766873872306676,0.37118042758063763,0.3573243417918482,0.12358296448910967,0.3579346482041344,0.34003358104490083,0.12290206054437619,0.20562636408171373,0.03218349697304889,0.1941695704992892,0.2056506802217229,0.23833997194620724,0.27556205914806176,0.11753709848912894,0.1328292850660302,0.07134396154044788,0.12189795109567299,0.28927844434596695,0.2738409059187364,0.22053146715635727,0.1946789734480994,0.08299224049614917,0.11753709848912898,0.08299224049614916,0.2725918323119304,0.24874579514357936,0.2725918323119305,hb
DP02_0099E+Estimate!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010,0.3831568149218333,0.3824639238956946,0.340718959632722,0.3353859138009674,0.4333605664532456,0.446428301688547,0.389829969124871,0.3906619465336169,0.14852741545282522,0.3513896604872449,0.35137460270901444,0.08615281286310038,0.3844978973950311,0.3826347819660159,0.11255629962041928,0.3753054262359975,0.2380082423012976,0.3173670697945652,0.3747685996133636,0.3633138501390667,0.4535172326515545,-0.03956778748249946,-0.0012169425658020993,-0.06135534908408066,-0.022171444726666056,0.15881127484729154,0.16474621245358984,0.18171248483275432,0.24715393428948132,0.08323429957160906,-0.03956778748249945,0.08323429957160905,0.13660021753821852,0.1527405937991406,0.1366002175382185,hb
DP02_0100E+Estimate!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born,0.2843467426393211,0.28367019962274237,0.27143642211158986,0.2659620109384943,0.2616467815063075,0.26599750457288623,0.27560291448299046,0.28237567707984607,0.09270749245191579,0.26530324077740136,0.2709805033414866,0.043870458121124535,0.2919077907841756,0.2980968790360696,0.045984152317273846,0.2553381707227295,0.23072780097436935,0.2618731716593144,0.28376517517425126,0.1940629885881278,0.24635817713039165,-0.06414968217073404,-0.03498287292178657,-0.07061189385987555,-0.052887609769236885,-0.005516608984702118,0.03373056782992797,0.05335503539302027,0.10817807964881355,-0.08466077769899578,-0.06414968217073413,-0.08466077769899573,0.0031000246370908864,0.11992929389052578,0.003100024637090869,hb
DP02_0101E+Estimate!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later,0.41059645787043214,0.41018887783680164,0.09710577969382872,0.09417634613168951,0.0438829320086554,0.050774412992608854,0.39212165633392704,0.40076073795104034,0.09908900233001285,0.3991206838391792,0.4065658665366148,0.06962521614215633,0.41402948922091637,0.4203962167465522,0.0647201793119654,0.09679003551262098,0.05449049164954864,0.11204845742385196,0.05938684714748423,0.005488122835879246,0.05832982354657224,-0.005215341893927483,2.0614360408736204e-05,-0.04478881000397249,-0.027070054961547976,-0.029181499421684222,-0.022235958305328287,-0.0036225199586046542,0.021663072048828728,-0.019669321488677154,-0.005215341893927479,-0.019669321488677147,0.12174868151004387,0.28510617872734845,0.12174868151004382,hb
DP02_0102E+Estimate!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010,0.19672977932330513,0.196011221977606,0.315375613062718,0.30945837571787577,0.32969614957720145,0.3322543265489031,0.1932533270725625,0.19844104858746475,0.07944259169883838,0.17650501559213042,0.1807640993177559,0.027591249943529635,0.2052540331971506,0.21066684144386974,0.03255436029949367,0.29418595950365656,0.28088585997243015,0.29587923361808477,0.3519701314126507,0.25737635993558833,0.3023586347367981,-0.08263148383347556,-0.04636963148962234,-0.07312591061135867,-0.057727707356734694,0.006458600418077488,0.05574164211024813,0.07319876491327588,0.1346447798046082,-0.10370357452511197,-0.08263148383347542,-0.10370357452511195,-0.05148289028088543,0.02875237490589736,-0.05148289028088546,hb
"DP02_0103E+Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea",0.28457832855636883,0.28390187222961033,0.2715207153827633,0.2660563188992482,0.2605512680958381,0.264956374742341,0.276074737360895,0.28283100493422164,0.09289798621147119,0.2653789275503295,0.2709935966206054,0.044042628936018555,0.2920697138054734,0.2982061033284772,0.04616501588698533,0.2556971976034337,0.23050970301700963,0.2619188921121151,0.2823606866525665,0.19419941585070177,0.24454606819870364,-0.06399231915809865,-0.03477452207482606,-0.07056178424827231,-0.05274912518982882,-0.0058794214986801615,0.03313561698368434,0.053636933672831226,0.10705189655926688,-0.08444467983238008,-0.06399231915809862,-0.08444467983238003,0.003600776493678942,0.11984996472520207,0.0036007764936789384,hb
"DP02_0104E+Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe",-0.08957078293147124,-0.08975492416454513,0.18784973733329133,0.18357403227656763,0.2359492898616962,0.22720660692405986,-0.09140802202569685,-0.06426236449672879,-0.18218425993013912,-0.09161782819831665,-0.06316229676198364,-0.1708706602761579,-0.0827657014678425,-0.05062072427711717,-0.16224483461433517,0.16775957547087658,0.15430750310116687,0.19481711972747043,0.22845167054115723,0.15184737651208782,0.2717418793187906,-0.1258187628726444,-0.10032926519856028,-0.09942300977980241,-0.09660934017819918,-0.08957849472659077,-0.049061384537037005,-0.036437434760124114,0.12690491195846515,-0.22903282498987995,-0.12581876287264449,-0.22903282498987979,-0.2962267869350064,-0.15920894482382492,-0.2962267869350066,hb
"DP02_0105E+Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia",0.1337431791051789,0.13331126026958365,0.1278594969208228,0.1244683310397295,0.25406723807596454,0.2448790197499285,0.10401414075635057,0.12264391722887748,-0.007812765256957909,0.1330165924270764,0.1524605624937747,-0.04319205532413712,0.1497585671358512,0.16872816540497762,-0.056507875788199186,0.11702289812816312,0.08953853284456999,0.14291205677931737,0.2580834379394583,0.18973553173535052,0.25417369971225473,-0.09229060963129518,-0.06818842230986809,-0.09124692588526657,-0.07541667277716053,0.023573483871162926,0.0684442742689746,0.057221902355492585,0.18456949689404623,-0.12918387564575334,-0.09229060963129512,-0.1291838756457533,-0.12102521969587411,0.09085767629257668,-0.12102521969587415,hb
"DP02_0106E+Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa",0.32118536768410344,0.32077874052384114,0.10158985705836192,0.10282878549067255,0.2313219224970128,0.22559566511088594,0.3259383171997849,0.3306052829224653,0.06666045098876522,0.3170041680404774,0.3188569189352254,0.05209739071115962,0.3065212747879842,0.30527286521813857,0.035876906900302,0.1175034557099181,-0.010414870769572626,0.15817336892131761,0.19347322005535866,0.22086210492680555,0.22033288587253277,-0.03495920799394884,-0.022859362104527433,-0.05933085279715738,-0.005213849356138589,0.04557080515160605,0.06715271553559897,0.07933426785057979,0.13890323627594017,0.038990155674640245,-0.0349592079939489,0.038990155674640266,0.1086290282649769,0.18334460038455713,0.10862902826497695,hb
